"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","country_of_manufacture","gift_message_available","price","special_price","weight","msrp","gift_wrapping_price","is_recurring","visibility","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","gift_wrapping_available","parcelas","status","tax_class_id","custom_design","image_label","small_image_label","thumbnail_label","volume_comprimento","volume_altura","volume_largura"
"admin","base","Default","simple","2,308","CF001",0,"Armario Corta Fogo de Embutir - Duas Portas - CF001",,,"/e/n/CF001.jpg","/e/n/CF001.jpg","/e/n/CF001.jpg","armario-epi-medicamento","armario-epi-medicamento-3199.html",,"Não","530.0000","390.0000","80.0000",,,"Não","Catálogo, Busca","Armário corta fogo para inflamáveis são construidos com chapas de aço carbono interna e externamente, entre as chapas será preenchido com uma camada de isolante resistente em todo o seu contorno <b>CERTIFICADO PELA FM GLOBAL TECHNOLOGIES LLC. </b>

O único armário projetado para resistir a 900 graus celsius por 1 hora. 

O conjunto será entregue pintado na parte interna e externa na cor vermelha ou na cor desejada
. 
<b>Este armário atende a regulamentação N.F.P.A., O.S.H.A., NR 20, NB 98, da Portaria 3214/78.</b>

Os armários corta-fogo podem ser encontrados em várias dimensões (de acordo com a necessidade do cliente) e as divisões internas (prateleiras) podem ser solicitadas na quantidade desejada. 

Outras medidas e cores sob consulta.","Armario Corta Fogo de Embutir - Duas Portas - CF001","abrigo, externo, vermelho, EPI, corta fogo,",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Armario Corta Fogo de Embutir - Duas Portas - CF001",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,222","DS003",0,"Armario de Segurança Liquidos Corrosivos (Conjunto) - Fibra de Vidro - DS003",,,"/e/n/DS003.jpg","/e/n/DS003.jpg","/e/n/DS003.jpg","armario-epi-medicamento","armario-epi-medicamento-3200.html",,"Não","530.0000","390.0000","5.0000",,,"Não","Catálogo, Busca","Armários de segurança para Liquidos Corrosivos (ácidos, álcalis, base etc.)

São confeccionados em PRFV (Plástico reforçado de fibra de vidro) obedecendo características de segurança como:

Sistema de travamento de portas com fechaduras e duas chaves;
Sistema de contenção na parte inferior do armário e em cada prateleira.

<b>Este armário obedece as regulamentações da N.F.P.A. e .O.S.H.A., quanto as questões de segurança e meio ambiente.</b>","Armario de Segurança Liquidos Corrosivos (Conjunto) - Fibra de Vidro - DS003","abrigo, externo, vermelho, EPI, segurança,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Armario de Segurança Liquidos Corrosivos (Conjunto) - Fibra de Vidro - DS003",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,187,225","ME333",0,"Luz Alerta Giratório - ME333",,,"/e/n/ME333.jpg","/e/n/ME333.jpg","/e/n/ME333.jpg","sirene-audio-visual-24v","sirene-audio-visual-24v-1615.html",,"Não","65.0000","54.2800","1.0000",,,"Não","Catálogo, Busca","Possui base imantada. 

Ótimo para sinalizar veículos variados à noite ou em dias chuvosos e em casos de emergência. 

Ótima opção para veículos de segurança.","Possui base imantada. 

Ótimo para sinalizar veículos variados à noite ou em dias chuvosos e em casos de emergência. 

Ótima opção para veículos de segurança.","sirene; alarme; luz; alerta, giratório:",,"2014-10-20 00:00:00",,,,,,"0.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,0,"2014-11-17 20:50:03","0.0000",1,0,1,1,1,"0.0000",1,0,0,1,1,"Luz Alerta Giratório - ME333",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,225","ES138",0,"Barreira Articulável Personalizável C/ 6 Módulos - ES138",,,"/e/n/ES138.jpg","/e/n/ES138.jpg","/e/n/ES138.jpg","cone-laranja-50cm-semfita","cone-laranja-50cm-semfita-1820.html",,"Não","1450.0000","1166.4000","8.0000",,,"Não","Catálogo, Busca","Trata-se de uma Grade para Sinalização composta por 6 módulos interligados, tendo por objetivo evitar acidentes e proporcionar segurança tanto à trabalhadores quanto à pedestres. 

<b>DIFERENCIAL DO PRODUTO</b>

- Maior visibilidade
- Maior resistência e durabilidade
- Fácil manuseio
- Fácil armazenamento

<b>USO</b>

Excelente para isolação e sinalização de áreas. ","Trata-se de uma Grade para Sinalização composta por 6 módulos interligados, tendo por objetivo evitar acidentes e proporcionar segurança tanto à trabalhadores quanto à pedestres. ","barreira; sinalização de visão diurna e noturna; grade de proteção, 6 módulos;",,"2014-10-20 00:00:00",,,,,,"0.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,0,"2014-11-17 20:50:04","0.0000",1,0,1,1,1,"0.0000",1,0,0,1,1,"Barreira Articulável Personalizável C/ 6 Módulos - ES138",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,225","ES141",0,"Barreira Bicolor - Com Fita Refletiva - ES141",,,"/e/n/ES141.jpg","/e/n/ES141.jpg","/e/n/ES141.jpg","cone-normativa-72cm-comfita","cone-normativa-72cm-comfita-1615.html",,"Não","315.0000","259.0000","12.0000",,,"Não","Catálogo, Busca","Barreira Bicolor

- Fabricadas em polietileno linear aditivado contra ação dos raios solares ultravioleta

- Cor solida incorporada a quente garantindo prolongada vida útil contra desbotamento.

- Fornecidas com sistema de interligação através de cabo de aço e mosquetão.

- Dispositivo móvel para sinalização de trafego, muito utilizado em praças de pedágio, e interdição de vias com trafego proibido.

Dimensões: 1000 x 500 x 500 mm
Peso original: 12 kg podendo ser aumentado em até 10 vezes com o preenchimento de seu volume com água ou areia.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Cone composto plástico, para as mais variadas finalidades, como reserva de vaga, desvio, sinalização de visão diurna e noturna, práticas esportivas, demarcação de local através do multi-suporte com fita ou corrente e muito mais.","cone, sinalização, laranja e branco, fita refletiva, 72 cm de altura, ES044, demarcação, reserva de vaga, sinalização de visão diurna e noturna,",,"2014-10-20 00:00:00",,,,,,"0.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,0,"2014-11-17 20:50:06","0.0000",1,0,1,1,1,"0.0000",1,0,0,1,1,"Barreira Bicolor - Com Fita Refletiva - ES141",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,351,354","PS398",0,"Placa Sorria você está sendo filmado - PS398",,,"/e/n/PS398.jpg","/e/n/PS398.jpg","/e/n/PS398.jpg","produto-311","produto-15476.html",,"Não","8.0000","5.0000","0.3000",,,"Não","Catálogo, Busca","Placa que indica a presença de câmeras de vigilância no local.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses.

Disponível nas medidas: 14 x 19 cm; 19 x 28 cm.

Material: Chapa de Poliestireno

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Placa que indica a presença de câmeras de vigilância no local.

Durabilidade: - Uso Interno: 24 meses; - Uso Externo: 12 meses.

Disponível nas medidas: 14 x 19 cm; 19 x 28 cm.

Material: Chapa de Poliestireno","placa; obrigatório; recolher dejetos; fezes; animais; fecal; guia; vias públicas;coleira;",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Placa Sorria você está sendo filmado - PS398",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,351,352","PS076",0,"Placa Fotoluminecente Extintor Pó Quimico com seta p/ baixo 12X24CM - PS076",,,"/e/n/PS076.jpg","/e/n/PS076.jpg","/e/n/PS076.jpg","placa-fotoluminecente-extintor-po-quimico-com-seta-p-baixo-12x24cm-ps076","placa-fotoluminecente-extintor-po-quimico-com-seta-p-baixo-12x24cm-ps076.html",,"Não","8.0000","5.0000","0.1000",,,"Não","Catálogo, Busca","Placa fotoluminescente para identificação de extintores de incêndio - Modelo PQS.

Durabilidade: - Uso Interno: 24 meses;  - Uso Externo: 12 meses;

Disponível nas medidas de: 12 x 24 cm

Material: PVC Fotoluminescente
","Placa fotoluminescente para identificação de extintores de incêndio - PQS.

Durabilidade: - Uso Interno: 24 meses;  - Uso Externo: 12 meses;

Disponível nas medidas de: 12 x 24 cm

Material: PVC Fotoluminescente
","placa; fotoluminescente; extintor; pó; PQS;",,"2014-10-20 00:00:00",,,,,,"0.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,0,"2014-11-17 20:50:09","0.0000",1,0,1,1,1,"0.0000",1,0,0,1,1,"Placa Fotoluminecente Extintor Pó Quimico com seta p/ baixo 12X24CM - PS076",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,180,269","MH441",0,"Proporcionador de Espuma 1.1/2"" Storz 200 LPM(litros por minuto) - MH441",,,"/e/n/MH441.jpg","/e/n/MH441.jpg","/e/n/MH441.jpg","proporcionador-de-espuma-1-1-2-e-r-200-lpm","proporcionador-de-espuma-1-1-2-e-r-200-lpm.html",,"Não","825.0000","655.0000","3.3000",,,"Não","Catálogo, Busca","Proporcionador de Espuma 1.1/2 Storz - 200 LPM ( litros por minuto)

Projetados para solucionar um fluxo controlado de LGE na linha de agua pressurizada, baseado no principio de venturi, so utilizados em sistemas que requerem uma vazão fixa de operação e onde a pressão de água adequada. 

Este tipo de proporcionador de espuma pode operar com uma pressão de água baixa de até 5,3 kgf/cm  (75  psi).  Porem  na  maioria  dos  sistemas é requerida  uma  presso  de água entre 8,8 Kgf/cm e 14 Kgf/cm (125 a 200 psi). 

Dotado de dosador de LGE com regulagem de 1% a 6%, 
tubo  pick-up  com mangueira  de PVC,  conexão  tipo  engate  rapido  de  1.1/2”  e  2.1/2’  ou  com  as extremidades  flangeadas  ou  roscadas.  
Geralmente  utilizados  em  conjunto  com  os  esguichos formadores e lançadores de espuma LE 200 LPM.

Características Técnicas
 Corpo fabricado em latão.
 Vedação em borracha.
 Acabamento: escovado ou pintura na cor vermelha.
 Conexo: flangeada, roscada ou engate rapido de 1.1/2”.
 Vazão: 200 LPM.
 A vazão do proporcionador  deve  ser compativel  com a vazão de  descarga do equipamento 
gerador de espuma.
 Processo de trabalho recomendada: entre 8,8 Kgf/cm e 14 Kgf/cm.
 Os proprcionadores de espuma podem ser usados com todos os tipos de LGE.
 Podem  ser  montados  a  uma  elevação  maxima  de  1,8  m  acima  do  nivel  mais  baixo  da superficie do LGE.

Aspiração do extrato de espuma pelo tubo pick up através do processo “Venturi” onde apressão de saída é de aproximadamente 2/3 da pressão de entrada (pressão de trabalho).



","Proporcionador de Espuma 1.1/2"" Storz 200 LPM. 

Trabalha em conjunto com esguicho lançador de espuma de diâmetros e vazões iguais.

Aspiração do extrato de espuma pelo tubo pick up através do processo “Venturi” onde apressão de saída é de aproximadamente 2/3 da pressão de entrada (pressão de trabalho).
","esguicho,formador, lançador, espuma, linha pré-mistura, sistemas manuais de proteção,200 l/m, lityros, minuto, litros por minuto,KR-2, proporcionador",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Proporcionador de Espuma 1.1/2"" Storz 200 LPM(litros por minuto) - MH441",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,180,269","MH406",0,"Proporcionador de Espuma 2.1/2"" Storz 400 LPM(litros por minuto) - MH406",,,"/e/n/MH406.jpg","/e/n/MH406.jpg","/e/n/MH406.jpg","proporcionador-de-espuma-1-1-2-e-r-400-lpm","proporcionador-de-espuma-1-1-2-e-r-400-lpm.html",,"Não","995.0000","845.0000","6.0000",,,"Não","Catálogo, Busca","Proporcionador de Espuma 2.1/2 Storz - 400 LPM ( litros por minuto)

Projetados para solucionar um fluxo controlado de LGE na linha de água pressurizada, baseado no principio de venturi, so utilizados em sistemas que requerem uma vazão fixa de operação e onde a pressão de água adequada. 

Este tipo de proporcionador de espuma pode operar com uma presso de gua baixa de at 5,3 kgf/cm  (75  psi).  Porem  na  maioria  dos  sistemas    requerida  uma  presso  de água entre 8,8 Kgf/cm e 14 Kgf/cm (125 a 200 psi). 

Dotado de dosador de LGE com regulagem de 1% a 6%, 
tubo  pick-up  com mangueira  de PVC,  conexo  tipo  engate  rapido  de  1.1/2”  e  2.1/2’  ou  com  as extremidades  flangeladas  ou  roscadas.  
Geralmente  utilizados  em  conjunto  com  os  esguichos formadores e lançadores de espuma LE 400 LPM.

Características Técnicas
 Corpo fabricado em bronze ou latão.
 Vedação em borracha.
 Acabamento: escovado ou pintura na cor vermelha.
 Conexo: flangelada, roscada ou engate rapido de 1.1/2’ e 2.1/2”.
 Vazão: 400 LPM.
 A vazão do proporcionador  deve  ser compativel  com a vazão de  descarga do equipamento gerador de espuma.
 Presso de trabalho recomendada: entre 8,8 Kgf/cm e 14 Kgf/cm.
 Os proprcionadores de espuma podem ser usados com todos os tipos de LGE.
 Podem  ser  montados  a  uma  elevação  maxima  de  1,8  m  acima  do  nivel  mais  baixo  da superfcie do LGE.

Aspiração do extrato de espuma pelo tubo pick up através do processo “Venturi” onde a pressão de saída é de aproximadamente 2/3 da pressão de entrada (pressão de trabalho).



","Proporcionador de Espuma 2.1/2"" Storz 400 LPM. 

Trabalha em conjunto com esguicho lançador de espuma de diâmetros e vazões iguais.

Aspiração do extrato de espuma pelo tubo pick up através do processo “Venturi” onde a pressão de saída é de aproximadamente 2/3 da pressão de entrada (pressão de trabalho).
","esguicho,formador, lançador, espuma, linha pré-mistura, sistemas manuais de proteção,400 l/m, lityros, minuto, litros por minuto,KR-2, proporcionador",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Proporcionador de Espuma 2.1/2"" Storz 400 LPM(litros por minuto) - MH406",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,180,269","MH169",0,"Proporcionador de Espuma 2.1/2 Storz - 800 LPM ( litros por minuto)- MH169",,,"/e/n/MH169.jpg","/e/n/MH169.jpg","/e/n/MH169.jpg","proporcionador-de-espuma-1-1-2-e-r-400-lpm","proporcionador-de-espuma-1-1-2-e-r-400-lpm-1630.html",,"Não","1099.0000","940.0000","10.0000",,,"Não","Catálogo, Busca","Proporcionador de Espuma 2.1/2 Storz - 800 LPM ( litros por minuto)

Projetados para solucionar um fluxo controlado de LGE na linha de agua pressurizada, baseado no principio de venturi, so utilizados em sistemas que requerem uma vazão fixa de operação e onde a pressão de água adequada. 

Este tipo de proporcionador de espuma pode operar com uma presso de gua baixa de at 5,3 kgf/cm  (75  psi).  Porem  na  maioria  dos  sistemas    requerida  uma  presso  de água entre 8,8 Kgf/cm e 14 Kgf/cm (125 a 200 psi). 

Dotado de dosador de LGE com regulagem de 1% a 6%, 
tubo  pick-up  com mangueira  de PVC,  conexo  tipo  engate  rapido  de  1.1/2”  e  2.1/2’  ou  com  as extremidades  flangeladas  ou  roscadas.  
Geralmente  utilizados  em  conjunto  com  os  esguichos formadores e lançadores de espuma LE 800 LPM.

Características Técnicas
 Corpo fabricado em bronze ou latão.
 Vedação em borracha.
 Acabamento: escovado ou pintura na cor vermelha.
 Conexo: flangelada, roscada ou engate rápido de 1.1/2’ e 2.1/2”.
 Vazo: 800 LPM.
 A vazo do proporcionador  deve  ser compatível  com a vazão de  descarga do equipamento gerador de espuma.
 Presso de trabalho recomendada: entre 8,8 Kgf/cm e 14 Kgf/cm.
 Os proprcionadores de espuma podem ser usados com todos os tipos de LGE.
 Podem  ser  montados  a  uma  elevao  máxima  de  1,8  m  acima  do  nvel  mais  baixo  da superfcie do LGE.

Aspiração do extrato de espuma pelo tubo pick up através do processo “Venturi” onde a pressão de saída é de aproximadamente 2/3 da pressão de entrada (pressão de trabalho).


","Proporcionador de Espuma 2.1/2"" E.R. 800 LPM. 

Trabalha em conjunto com esguicho lançador de espuma de diâmetros e vazões iguais.

Aspiração do extrato de espuma pelo tubo pick up através do processo “Venturi” onde apressão de saída é de aproximadamente 2/3 da pressão de entrada (pressão de trabalho).
","esguicho,formador, lançador, espuma, linha pré-mistura, sistemas manuais de proteção,800 l/m, lityros, minuto, litros por minuto,KR-2, proporcionador",,"2014-10-20 00:00:00",,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Proporcionador de Espuma 2.1/2 Storz - 800 LPM ( litros por minuto)- MH169",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,289","CD102",0,"Tinta Anti Chamas (P/ Porta Corta Fogo) - 3,6 LTS - 30 Minutos de Exposição - CD102",,,"/e/n/CD102.jpg","/e/n/CD102.jpg","/e/n/CD102.jpg","tinta-anti-chamas-p-porta-corta-fogo-3-6-lts-30-minutos-de-exposic-o-cd102","tinta-anti-chamas-p-porta-corta-fogo-3-6-lts-30-minutos-de-exposic-o-cd102.html",,"Não","399.0000","296.7000","4.0000",,,"Não","Catálogo, Busca","''ATENÇÃO'' Produto com laudo técnico de funcionabilidade IPT NBR 9442 - CLASSE A - 30 minutos de exposição.

Tinta ante chama para Porta Corta Fogo, em contato com a chama expande, formando colchão calcinado de ar e espuma, transformando em barreira a chama e ao calor. 

Com baixa emissão de fumaça, resistência a migração, não emiti gases tóxicos e corrosivos durante a queima e é um produto alto extiguivel atendendo NBR 9442/1986 .

Produto aplicado IN-NATURA, ou seja sem aplicação de qualquer tipo de solvente ou diluente.

Rendimento Teórico 5m². Variando de acordo com as Micras de camadas pintada. 

300 Micras de Camada para Proteção Passiva de 30 minutos 

200 Micras de Camada para Proteção Passiva de 10 minutos. 

<strong>''Atenção''</strong> o tempo de resistência pode variar de acordo com a camada aplicada se não for respeitado <strong>300 MICRAS DE CAMADA. </strong>

<iframe width=""420"" height=""345"" src=""http://www.youtube.com/embed/eYWdYrLM1FA?rel=0"" frameborder=""0"" allowfullscreen></iframe>
","Tinta Anti Chamas - 3,6 lts - 30 Minutos de Exposição",,,"2014-10-20 00:00:00",,,,,,"86.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Tinta Anti Chamas (P/ Porta Corta Fogo) - 3,6 LTS - 30 Minutos de Exposição - CD102",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,288","CD103",0,"Tinta Intumecente Anti Chamas Incolor (Estruturas Metalicas) - 3,6 LTS Classe A - CD103",,,"/e/n/CD103.jpg","/e/n/CD103.jpg","/e/n/CD103.jpg","tinta-anti-chamas-p-porta-corta-fogo-3-6-lts-30-minutos-de-exposic-o-cd102","tinta-anti-chamas-p-porta-corta-fogo-3-6-lts-30-minutos-de-exposic-o-cd102-1811.html",,"Não","319.0000","265.0000","5.0000",,,"Não","Catálogo, Busca","''ATENÇÃO'' Produto com laudo técnico de funcionabilidade IPT ASTM 119 - CLASSE A - 30 minutos de exposição.

Muito indicado para aplicação no segmento de construção civil e industria que manipula produtos inflamáveis.
Pois risco de um incêndio depende da utilização da construção, localização, tamanho, número de ocupantes, design e tipo de construção.

 Proteção passiva contra o fogo, um sistema que não requer energia ou água para operar em caso de incêndio.

Com baixa emissão de fumaça, resistência a migração, e não emiti gases tóxicos e corrosivos durante a queima e sendo um produto alto extiguivel atendendo NBR 9442/1986 .

Tempo de resistência varia conforme a espessura da estrutura metálica, período de proteção miníma abaixo:

Rendimento por Litro de 1 M², com 300 Micras de Camada para Proteção Passiva Classe A - acima de 30 minutos 

Rendimento por Litro de 3 m² , com 200 Micras de Camada para Proteção Passiva de Classe B  -acima de 10 minutos

Cores disponíveis : Verde , Amarelo, Vermelho Segurança, Azul, Preto e Cinza.

Produto aplicado IN-NATURA, ou seja sem aplicação de qualquer tipo de solvente ou diluente.

''Atenção'' o tempo de resistência pode variar de acordo com a camada aplicada se não for respeitado 300 MICRAS DE CAMADA. 
200 Micras de Camada para Proteção Passiva de 10 minutos. 

<iframe width=""420"" height=""345"" src=""http://www.youtube.com/embed/eYWdYrLM1FA?rel=0"" frameborder=""0"" allowfullscreen></iframe>
","Tinta Intumecente Anti Chamas Incolor (Estruturas Metalicas) - 3,6 LTS - 30 Minutos de Exposição - CD103",,,"2014-10-20 00:00:00",,,,,,"0.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,0,"2014-11-17 20:50:18","0.0000",1,0,1,1,1,"0.0000",1,0,0,1,1,"Tinta Intumecente Anti Chamas Incolor (Estruturas Metalicas) - 3,6 LTS Classe A - CD103",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
